index,x,y,z,HoldTime,GimbalPitch
2049,2.121388005438275,1.1419030307131646,1,0.5,-90.0
2050,2.349523953746987,1.0498671299159974,1,0.5,-90.0
2051,2.5870722156693677,0.9857304329441439,1,0.5,-90.0
2052,2.830576117143516,0.9504292201378859,1,0.5,-90.0
2053,3.0766061481821425,0.9444635848421421,1,0.5,-90.0
2054,3.3215830154682386,0.9679232084232572,1,0.5,-90.0
2055,3.5620570078975478,1.0204806287099466,1,0.5,-90.0
2056,3.7945304549585863,1.101374359832853,1,0.5,-90.0
2057,4.015730201322995,1.2094684869855716,1,0.5,-90.0
2058,4.222439576082528,1.343194324824437,1,0.5,-90.0
2059,4.411748493151268,1.500672681688588,1,0.5,-90.0
2060,4.580904436297018,1.6796176015698319,1,0.5,-90.0
2061,4.727526042965648,1.8775140908739798,1,0.5,-90.0
2062,4.8494814732186375,2.09148962400276,1,0.5,-90.0
2063,4.9450534734684,2.318537002499308,1,0.5,-90.0
2064,5.012851892090175,2.555361103157356,1,0.5,-90.0
2065,5.051921030752583,2.7986340183504677,1,0.5,-90.0
2066,5.061691089926622,3.044825888323217,1,0.5,-90.0
2067,5.042021935781134,3.2904776928412067,1,0.5,-90.0
2068,4.993196019967938,3.5320258614180293,1,0.5,-90.0
2069,4.915896328181683,3.7660771473813766,1,0.5,-90.0
2070,4.811240949279392,3.98923700625168,1,0.5,-90.0
2071,4.6806967193357245,4.198370932917762,1,0.5,-90.0
2072,4.526153250682194,4.390446326068268,1,0.5,-90.0
2073,4.349777429306414,4.562765505708919,1,0.5,-90.0
2074,4.154122488871911,4.712829959668712,1,0.5,-90.0
2075,3.9419318533597387,4.838531930155578,1,0.5,-90.0
2076,3.716276879834688,4.938048617161937,1,0.5,-90.0
2077,3.480321374775439,5.009981630053753,1,0.5,-90.0
2078,3.2374800417129768,5.053286980381644,1,0.5,-90.0
2079,2.9911571804470256,5.0673546973643555,1,0.5,-90.0
2080,2.744916749183455,5.051978380683915,1,0.5,-90.0
2081,2.502210160536918,5.007370703905604,1,0.5,-90.0
2082,2.2665482631921283,4.93417403520315,1,0.5,-90.0
2083,2.0412337016222533,4.833411204026244,1,0.5,-90.0
2084,1.829525070369567,4.706536363801636,1,0.5,-90.0
2085,1.634388978796995,4.555324066561312,1,0.5,-90.0
2086,1.4586471311107345,4.3819572690620205,1,0.5,-90.0
2087,1.3047620561249424,4.188861239782588,1,0.5,-90.0
2088,1.1749588861921045,3.9788235267667433,1,0.5,-90.0
2089,1.0710567461235347,3.75478231542372,1,0.5,-90.0
2090,0.9945584831232543,3.5199713992842074,1,0.5,-90.0
2091,0.9465370738808776,3.2776751423218475,1,0.5,-90.0
2092,0.9276884087797397,3.031390121160305,1,0.5,-90.0
2093,0.9382789241943703,2.7845606816501145,1,0.5,-90.0
2094,0.9781586605893344,2.5407480277697654,1,0.5,-90.0
2095,1.0467728390217095,2.303361398711327,1,0.5,-90.0
2096,1.1431346729608212,2.0758250130748612,1,0.5,-90.0
2097,1.2658999827283373,1.861320075234694,1,0.5,-90.0
2098,1.413301516369941,1.6629401606520278,1,0.5,-90.0
2099,1.5832821387391922,1.483458582843659,1,0.5,-90.0
2100,1.773394578994738,1.3254635131386354,1,0.5,-90.0
2101,1.9809854427508877,1.191163744771544,1,0.5,-90.0
2102,2.203066231503923,1.08249603475599,1,0.5,-90.0
2103,2.4365375909676534,1.0009800780032527,1,0.5,-90.0
2104,2.6780390337704754,0.9477921695949738,1,0.5,-90.0
2105,2.924200612446588,0.9236773785400376,1,0.5,-90.0
2106,3.1714799339229636,0.9289855620453635,1,0.5,-90.0
2107,3.416426954021195,0.9636454678470012,1,0.5,-90.0
2108,3.65551753818678,1.0271612770035705,1,0.5,-90.0
2109,3.8854163961540054,1.1186498517240429,1,0.5,-90.0
2110,4.102816583787813,1.2367982175032577,1,0.5,-90.0
2111,4.304685765877114,1.379961609221626,1,0.5,-90.0
2112,4.488120664422134,1.5460845006855024,1,0.5,-90.0
2113,4.6505628405253,1.7328536865491462,1,0.5,-90.0
2114,4.789676200396642,1.9375875040635937,1,0.5,-90.0
2115,4.9035202633024,2.157435113645942,1,0.5,-90.0
2116,4.990457491620344,2.3892403203189136,1,0.5,-90.0
2117,5.049274456903131,2.6297756528973815,1,0.5,-90.0
2118,5.079124043130957,2.8755885838702238,1,0.5,-90.0
2119,5.079587896173632,3.123257097821573,1,0.5,-90.0
2120,5.05065655897985,3.369227052585087,1,0.5,-90.0
2121,4.992729921165147,3.610074775775292,1,0.5,-90.0
2122,4.906636194931793,3.842344756814289,1,0.5,-90.0
2123,4.793570582032631,4.06280447725986,1,0.5,-90.0
2124,4.655151811592161,4.268291550947215,1,0.5,-90.0
2125,4.493302713684394,4.455946493762874,1,0.5,-90.0
2126,4.310340938048289,4.623077845151055,1,0.5,-90.0
2127,4.108808372028778,4.767359883812609,1,0.5,-90.0
2128,3.8915907599186665,4.886723204357464,1,0.5,-90.0
2129,3.6617057467100564,4.97950641000999,1,0.5,-90.0
